,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2004-05-03/2004-05-09,184,2004-05-03 00:00:00.000000000,2004-05-09 23:59:59.999999999,1493,43,15,0,0,0,0,0,0
2004-05-10/2004-05-16,185,2004-05-10 00:00:00.000000000,2004-05-16 23:59:59.999999999,1520,31,4,0,0,0,0,0,0
2004-05-17/2004-05-23,186,2004-05-17 00:00:00.000000000,2004-05-23 23:59:59.999999999,1538,22,4,0,0,0,0,0,0
2004-05-24/2004-05-30,187,2004-05-24 00:00:00.000000000,2004-05-30 23:59:59.999999999,1535,11,14,0,0,0,0,0,0
2004-05-31/2004-06-06,188,2004-05-31 00:00:00.000000000,2004-06-06 23:59:59.999999999,1520,21,36,0,0,0,0,0,0
2004-06-07/2004-06-13,189,2004-06-07 00:00:00.000000000,2004-06-13 23:59:59.999999999,1536,24,8,0,0,0,0,0,0
2004-06-14/2004-06-20,190,2004-06-14 00:00:00.000000000,2004-06-20 23:59:59.999999999,1556,29,9,0,0,0,0,0,0
2004-06-21/2004-06-27,191,2004-06-21 00:00:00.000000000,2004-06-27 23:59:59.999999999,1573,22,5,0,0,0,0,0,0
2004-06-28/2004-07-04,192,2004-06-28 00:00:00.000000000,2004-07-04 23:59:59.999999999,1589,26,10,0,0,0,0,0,0
2004-07-05/2004-07-11,193,2004-07-05 00:00:00.000000000,2004-07-11 23:59:59.999999999,1601,16,4,0,0,0,0,0,0
2004-07-12/2004-07-18,194,2004-07-12 00:00:00.000000000,2004-07-18 23:59:59.999999999,1620,30,11,0,0,0,0,0,0
2004-07-19/2004-07-25,195,2004-07-19 00:00:00.000000000,2004-07-25 23:59:59.999999999,1642,28,6,0,0,0,0,0,0
2004-07-26/2004-08-01,196,2004-07-26 00:00:00.000000000,2004-08-01 23:59:59.999999999,1671,38,9,0,0,0,0,0,0
2004-08-02/2004-08-08,197,2004-08-02 00:00:00.000000000,2004-08-08 23:59:59.999999999,1695,37,13,0,0,0,0,0,0
